line,type,context,talking,talking_to,words,episode
699,dialogue,,colton,caelynn,"And for me, for that to be my... my first love, and like, the first person who like, I found, like, for me.",4
700,dialogue,,caelynn,colton,Mm‐hmm.,4
701,dialogue,,colton,caelynn,And it didn't happen. And opening up last year about my virginity wasn't the easiest thing to do.,4
702,dialogue,,caelynn,colton,Right.,4
703,dialogue,,colton,caelynn,"But I think, like, the thing I realized is everybody who asked me is like, ""Why are you a virgin?""",4
704,dialogue,,caelynn,colton,Mm‐hmm.,4
705,dialogue,,colton,caelynn,They expect this simple answer.,4
706,dialogue,,caelynn,colton,Mm‐hmm.,4
707,dialogue,,colton,caelynn,They want a reason.,4
708,dialogue,,caelynn,colton,Yeah.,4
709,dialogue,,colton,caelynn,And my reason's complicated.,4
710,dialogue,,caelynn,colton,Thank you. Thank you for being able to open up to me too.,4
711,dialogue,,colton,caelynn,Yeah.,4
712,dialogue,,caelynn,colton,"You know, I think that's... maybe why I feel so safe with you.",4
713,dialogue,,colton,caelynn,"Yeah. You're incredibly strong, you know that?",4
714,dialogue,,caelynn,colton,Thank you.,4
715,sound,soft piano music,,,,4
716,testimony,,caelynn,aside,"I feel like I've been through hell and back. But I think every time I open up it makes me stronger, and I'm able to take a little piece of me back that was broken by it. I'm way stronger than I ever imagined.",4
717,dialogue,,colton,caelynn,You okay?,4
718,dialogue,,caelynn,colton,Mm‐hmm.,4
719,dialogue,,colton,caelynn,Okay.,4
720,testimony,,caelynn,aside,"I wouldn't open up with him about this if I didn't feel so safe with him. Everything about our relationship feels natural and feels real and feels authentic. And... it just‐‐it‐‐it feels right. I don't think I've ever had like, a connection the way that Colton and I have one.",4
721,dialogue,,colton,caelynn,"So we have this whole place to ourselves, right?",4
722,dialogue,,caelynn,colton,The whole place?,4
723,dialogue,,colton,caelynn,Yeah.,4
724,dialogue,,caelynn,colton,This is so beautiful.,4
725,testimony,,caelynn,aside,It just feels like it's us. I know that I can definitely see myself falling in love with him. I just feel so confident in us.,4
726,sound,exciting music,,,,4
727,sound,dramatic music,,,,4
728,exclamation,,???,self,"Oh, my gosh.",4
729,testimony,,heather,aside,Tonight is the rose ceremony and I'm nervous.,4
730,dialogue,,onyeka,women,"Obviously, we're all very anxious to talk to him and say what we need to say, because there's only three of us that have roses, and people are going home tonight.",4
731,testimony,,demi,aside,"Going into the ceremony tonight, there's a lot of things going on, a lot of emotions. There's still tension between Caelynn and Hannah Brown. Courtney is still in a funk. She still won't even look me in the eye. I tried to talk to her. She won't talk to me. It's really disappointing, but I am not surprised at all.",4
732,dialogue,,demi,women,"All right, girlies, I really think that everyone needs to make sure that they take the opportunity to get your time tonight, especially because there's gonna be some of y'all leaving.",4
733,testimony,,tracy,aside,This issue with Courtney and Demi has been stewing or brewing or whatever for a while. I think it's only a matter of time until it comes to a head and explodes.,4
734,dialogue,,women,colton,Hi.,4
735,dialogue,,colton,women,Hey. You guys look amazing. How you guys doing?,4
736,dialogue,,women,colton,"Good, how are you?",4
737,dialogue,,colton,women,"Good, good. Singapore's been amazing, right?",4
738,dialogue,,women,colton,Yes.,4
739,dialogue,,colton,women,"It just gives me so much hope that at the end of this, I'm gonna be the happiest and luckiest man on the planet. So to all of you incredible ladies and to finding love. So cheers.",4
740,testimony,,all,aside,Cheers.,4
741,testimony,,hannahg,aside,I feel good about where Colton and I stand. I feel excited and hopeful and I just want to hang out with him more.,4
742,dialogue,,hannahg,colton,"Is this your place, seriously?",4
743,dialogue,,colton,hannahg,This is my room.,4
744,dialogue,,hannahg,colton,Look at you.,4
745,testimony,,hannahg,aside,"There's definitely some sparks flying and chemistry between Colton and I, but I'm terrified to just put everything out on the line and really, really wear my heart on my sleeve. But it is important if I want this relationship to keep going forward. It means a lot that, like, even though your bed is perfectly made, I don't know if that's your thing, but like‐‐",4
746,dialogue,,colton,hannahg,I have a little OCD in me.,4
747,dialogue,,hannahg,colton,"I kinda do too. I kinda do too, I get it. But it means a lot that you brought me here. I do want us to, like, move forward.",4
748,dialogue,,colton,hannahg,Yeah.,4
749,dialogue,,hannahg,colton,"So I'm going to try really hard to open up, even though it's scary for me.",4
750,dialogue,,colton,hannahg,Okay.,4
751,dialogue,,hannahg,colton,"And, um... it's‐‐I'm not gonna be great at words, and I'm not gonna be great at saying what I need to say, because I am, like, comfortable around you, but it also makes me nervous to open up about those things, so...",4
752,dialogue,,colton,hannahg,Yeah. I do want to get to know you more.,4
753,dialogue,,hannahg,colton,Yeah.,4
754,dialogue,,colton,hannahg,"'Cause like, for me, it's like, in a way, like, I was like, ""Man, I'm frustrated, because I really like Hannah G. so much""...",4
755,dialogue,,hannahg,colton,Mm‐hmm.,4
756,dialogue,,colton,hannahg,"""And I don't know a ton about her.""",4
757,dialogue,,hannahg,colton,Yeah.,4
758,dialogue,,colton,hannahg,"But like, I do know I like the way you make me feel.",4
759,sound,gentle romantic music,,,,4
760,testimony,,hannahg,aside,"Colton definitely made me feel good about telling him that I was nervous about opening up. I think Colton being understanding shows me his character and like, who he is, and that's something super attractive to me.",4
761,dialogue,,colton,hannahg,I just want you to be comfortable.,4
762,dialogue,,hannahg,colton,Me too.,4
763,testimony,,hannahg,aside,"I knew that Colton and I were like, on a really good path, but like, tonight he acknowledged me in, like, the biggest way ever. This is why I'm here. If Colton keeps on the track of how he was tonight, I see this becoming maybe something big.",4
764,dialogue,,hannahg,colton,There we go. Are you folding it or are you just going straight down?,4
765,dialogue,,colton,hannahg,"No, straight down.",4
766,dialogue,,hannahg,colton,Gotta be even.,4
767,testimony,,nicole,aside,"It's been kind of a stressful night, I think, for everyone just because it's like, tension has been really high. There's been like, a lot of unspoken, like, business.",4
768,testimony,,caelynn,aside,"Since my one‐on‐one, I've been thinking about all of the things that have been going on between Hannah B. and I. There's this unnecessary tension, unnecessary drama. It's a tough environment, and I get that, but at this point, enough's enough, and I'm over the *bleep*.",4
769,dialogue,,caelynn,hannahb,Can I grab you for a sec?,4
770,dialogue,,hannahb,caelynn,Yeah.,4
771,testimony,,onyeka,aside,"Hannah B. and Caelynn have had a very, um, hard relationship I would say. I'm not sure why Caelynn pulled Hannah B. aside, but I feel like *bleep* about to go down.",4
772,dialogue,,sydney,women,"I think this is the first time they've actually talked to each other and not to him, not to us about it.",4
773,dialogue,,demi,women,"Exactly, exactly, exactly. They have been avoiding each other like the *bleep* plague.",4
774,dialogue,,hannahb,caelynn,Hello.,4
775,dialogue,,caelynn,hannahb,Hey. How are you?,4
776,dialogue,,hannahb,caelynn,Good. how are you?,4
777,dialogue,,caelynn,hannahb,"Good. Okay. I just want to say there's been tension. There's been unnecessary drama. Like, I just‐‐I think we've both kinda been putting it off, like, we don't wanna address it.",4
778,dialogue,,hannahb,caelynn,"Um, I mean, I've been thinking about wanting to talk to you and...",4
779,dialogue,,caelynn,hannahb,Yeah.,4
780,dialogue,,hannahb,caelynn,"It has been uncomfortable. We used to be good friends and then we had a tiff, and I think it's okay for us to be a little upset. There is no getting around it.",4
781,dialogue,,caelynn,hannahb,"But it's hard enough as women and hard enough as we've both been through such tough things, so I think my thing is, why not be supportive of one another? Let's put the past in the past. Let's squash this once and for all. Let's just, like, it's done. I'm not necessarily saying we're gonna be best friends...",4
782,dialogue,,hannahb,caelynn,"I want to enjoy my time, and I feel like this has not made it as...",4
783,dialogue,,caelynn,hannahb,As enjoyable as it should be.,4
784,dialogue,,hannahb,caelynn,"Yeah, and it's been‐‐ it's been frustrating, because I had to deal last week with stuff that I didn't ever wanna have to talk about. But...I‐‐I'm also aware that I think Colton has a relat‐‐ connection with you, and I know he has a connection with me. We're gonna hopefully be here.",4
785,dialogue,,caelynn,hannahb,Yeah.,4
786,dialogue,,hannahb,caelynn,"And I don't, like, think you're a horrible person.",4
787,dialogue,,caelynn,hannahb,"No, I‐‐I keep saying that. I'm like, I‐‐I don't wish anything bad upon you ever.",4
788,dialogue,,hannahb,caelynn,Yeah.,4
789,dialogue,,caelynn,hannahb,"Truly, truly, truly, Hannah. Like, truly.",4
790,dialogue,,hannahb,caelynn,"You know, whatever has been said and taken differently than it was supposed to, I'm sorry for that.",4
791,dialogue,,caelynn,hannahb,"No, I apologize too.",4
792,dialogue,,hannahb,caelynn,So...,4
793,dialogue,,caelynn,hannahb,Yeah.,4
794,dialogue,,hannahb,caelynn,"Yeah, I think it's good.",4
795,dialogue,,caelynn,hannahb,Me too.,4
796,dialogue,,hannahb,caelynn,I feel better.,4
797,dialogue,,caelynn,hannahb,"Me too, I feel so much better.",4
798,testimony,,hannahb,aside,"I do accept her apology. We don't have to be best friends and not necessarily that that's what we're trying to do, but at least it's just done, and World War III was averted tonight.",4
799,testimony,,caelynn,aside,Let's go back in there and shake these girls up.,4
800,sound,laughter,,,,4
801,dialogue,,???,courtney,Are you feeling different from the other day?,4
802,dialogue,,courtney,women,"I'm feeling better and a lot more optimistic. I just, you know, I don't know what's gonna happen tonight, and I hope I'm here, and I hope that people that don't deserve to be here... eventually aren't here anymore.",4
803,dialogue,,???,courtney,Do you think that people don't deserve to be here?,4
804,dialogue,,courtney,women,"You know, it has everything to do with where you are in life and what you say and what you do and how you act. It's not a show, it's not like a show and tell, it's not a game.",4
805,testimony,,demi,aside,"Courtney is a *bleep* joke. Like, there is nothing that ever comes out of her mouth that is really her. She's always putting on a show and saying, like, the craziest things that I've ever heard of.",4
806,dialogue,,onyeka,demi,Everything okay?,4
807,dialogue,,demi,onyeka,Yeah.,4
808,dialogue,,onyeka,demi,Okay.,4
809,dialogue,,demi,onyeka,Thank you.,4
810,dialogue,,onyeka,demi,Just making sure.,4
811,dialogue,,demi,onyeka,"Yeah, no, thank you.",4
812,dialogue,,onyeka,demi,"I know it's kinda hard, people‐‐you feel like‐‐",4
813,dialogue,,demi,onyeka,"Well, it's like, I don't wanna be *bleep* mean to her, but I'm sort of tired of her throwing shade. I just wanna be like, ""Shut the *bleep* up.""",4
